Subject,Condition,Gender,ZSTEM,ZNonSTEM,Zevap2,Zmathdevalue,ZSAQ1,ZMATHIDcomp,ZTone_pos,ZRAT_PercentCorrect,ZNback_Correct,Zcoratmpt,ZEngpercentDiff,ZCMpercentDiff
10750,2,1,0.28816,0.23481,-0.30551,0.59527,-2.80616,-0.10522,-1.22266,-0.97973,-1.20573,-0.50464,0.27767,-0.98802
11872,1,1,-0.33120,-0.24517,0.61634,-0.69383,1.56668,0.13700,-1.81524,-0.97973,-1.20573,0.70216,0.27767,-0.98802
20014,2,1,-0.48316,-0.40748,0.61634,-1.01611,-0.07313,0.41959,0.79787,-0.06146,-1.76051,0.29990,0.27767,-0.98802
20029,2,1,-0.15627,-0.17519,1.53818,-1.66066,-1.16634,0.70218,-0.59535,-0.97973,-0.92834,-0.80634,0.27767,-0.98802
20485,2,1,-0.21998,-0.20395,1.53818,-1.98293,1.02008,0.82329,-1.75946,1.31593,-0.09617,-0.50464,0.27767,-0.98802
21700,2,1,0.96428,0.51812,1.53818,-1.49952,-0.07313,0.62144,-0.53387,-0.97973,-1.20573,,0.27767,-0.98802
22045,2,1,0.10354,0.09443,-0.30551,-1.01611,0.47347,0.25811,-1.22266,-0.97973,0.45861,-0.50464,0.27767,-0.98802
30098,2,2,-0.28568,-0.27886,1.53818,-0.69383,0.47347,0.54070,0.12417,1.77506,0.73601,1.90896,0.27767,-0.98802
30118,2,2,-0.40594,-0.34888,-1.22735,1.23982,1.56668,-0.46855,0.71960,-0.97973,1.01340,-0.98736,0.27767,-0.98802
30250,2,2,-0.30696,-0.33104,-1.22735,0.27299,1.02008,-0.26670,0.86162,-0.97973,1.01340,-0.50464,0.27767,-0.98802
40137,1,2,0.08114,0.19486,-1.22735,-0.21042,1.02008,0.05626,0.29551,1.31593,1.01340,-0.74600,0.27767,-0.98802
40184,1,1,-0.56892,-0.53778,1.53818,-0.69383,-1.16634,0.45996,0.84512,0.39767,-0.37356,1.30556,0.27767,-0.98802
301799,2,2,-0.09000,-0.14919,-1.22735,1.23982,-0.07313,-0.75114,-1.22266,-0.97973,,-0.26328,0.27767,-0.98802
5932,1,1,-0.55658,-0.54224,0.61634,-0.53269,0.47347,0.17737,-1.92681,-0.52059,0.73601,1.90896,0.50260,0.06524
7372,1,1,-0.63210,-0.52646,-1.22735,1.72323,-0.07313,-1.23557,0.82121,-0.97973,-0.92834,-0.67704,0.50260,0.06524
8854,1,1,-0.26862,-0.30948,-0.30551,-1.49952,-0.07313,0.41959,0.86162,0.39767,-1.20573,-0.50464,0.50260,0.06524
9187,2,1,0.83219,0.43216,,0.11185,,-0.26670,-1.22266,-0.06146,-1.20573,1.90896,0.50260,0.06524
10048,1,2,0.04781,0.17868,0.61634,-0.53269,1.02008,0.17737,0.60091,0.85680,-0.92834,1.90896,0.50260,0.06524
10074,1,2,-0.27484,-0.27533,0.61634,-1.33838,-1.71295,0.45996,-0.94145,-0.52059,0.18122,-0.15984,0.50260,0.06524
10086,1,2,0.43480,0.32766,-1.22735,-0.85497,1.56668,0.05626,0.86162,-0.97973,0.18122,-0.80634,0.50260,0.06524
10137,1,2,-0.36342,-0.31503,-1.22735,-0.04928,0.47347,-0.18596,0.86162,0.39767,-0.09617,-0.10237,0.50260,0.06524
10190,2,2,-0.07858,-0.05456,-0.30551,-0.21042,-1.16634,-0.50892,0.86162,-0.97973,0.45861,-0.74600,0.50260,0.06524
10191,1,2,-0.29009,-0.23664,-0.30551,-0.37156,1.02008,0.01589,-1.71733,-0.97973,0.45861,-1.22872,0.50260,0.06524
10288,1,2,0.73080,0.44595,-1.22735,0.59527,-0.07313,-0.10522,0.86162,1.31593,1.29079,0.35736,0.50260,0.06524
10654,1,1,0.25857,0.05814,-1.22735,1.72323,1.02008,-0.42818,0.70821,1.31593,0.73601,1.00386,0.50260,0.06524
10702,2,1,-0.10219,0.19452,-1.22735,0.75640,-0.07313,-0.30707,0.37578,-0.06146,0.45861,-0.39493,0.50260,0.06524
10792,2,1,-0.43731,-0.37353,-1.22735,2.04550,-0.07313,-0.91262,0.86162,-0.97973,-0.65095,-0.74600,0.50260,0.06524
10885,1,2,-0.32966,-0.23600,-1.22735,0.43413,0.47347,-0.38781,-1.22266,-0.97973,-0.92834,-0.98736,0.50260,0.06524
11968,1,1,1.84401,1.97779,-0.30551,0.11185,0.47347,-0.10522,0.86162,1.31593,-0.37356,-0.80634,0.50260,0.06524
13948,1,1,-0.42400,-0.34262,1.53818,-0.69383,-1.71295,0.41959,-1.22266,-0.97973,0.73601,0.82284,0.50260,0.06524
14875,1,1,2.19477,2.10958,1.53818,0.27299,-1.16634,-0.22633,-1.22266,-0.97973,-2.87007,-1.22872,0.50260,0.06524
14923,2,1,-0.20844,-0.14952,0.61634,-0.04928,-1.16634,0.13700,0.86162,3.15246,-2.31529,1.90896,0.50260,0.06524
19996,2,1,-0.27829,-0.25019,-1.22735,0.27299,-1.16634,-0.22633,-1.92767,-0.06146,0.18122,-1.47008,0.50260,0.06524
20126,2,1,-0.16133,-0.19124,,1.72323,,-1.07410,-1.22266,-0.97973,-1.76051,-0.50464,0.50260,0.06524
20154,2,1,-0.07667,-0.24690,1.53818,-0.53269,1.02008,0.50033,0.28669,2.23419,-0.92834,0.09876,0.50260,0.06524
20305,1,1,0.01418,0.08092,-1.22735,1.72323,-0.61974,-0.22633,0.86162,-0.97973,-0.65095,-0.26328,0.50260,0.06524
20572,2,1,1.26989,0.80770,0.61634,-1.17724,-1.16634,0.62144,-1.22266,-0.97973,0.18122,-0.74600,0.50260,0.06524
22165,2,1,0.10718,0.07900,0.61634,-0.04928,-1.16634,0.05626,-1.22266,-0.97973,-1.48312,0.09876,0.50260,0.06524
23137,2,1,0.31245,0.36152,-1.22735,0.27299,-0.61974,0.25811,-0.07563,-0.97973,-1.20573,-0.59747,0.50260,0.06524
23167,2,1,-0.21732,-0.18119,-1.22735,0.43413,-0.61974,-0.38781,0.86162,-0.97973,-0.09617,-0.50464,0.50260,0.06524
23620,1,1,2.84415,0.50336,0.61634,0.27299,-0.61974,-0.22633,-1.22266,-0.97973,,-0.98736,0.50260,0.06524
30187,2,2,-0.28722,-0.17590,0.61634,-0.69383,0.47347,0.25811,0.86162,0.85680,1.29079,0.46080,0.50260,0.06524
30194,2,2,-0.34393,-0.21535,-1.22735,0.43413,1.02008,-0.46855,0.48023,0.85680,-0.09617,-1.71144,0.50260,0.06524
30260,2,2,-0.34497,-0.36517,0.61634,2.69005,0.47347,-0.95299,-1.22266,-0.97973,-0.37356,-0.98736,0.50260,0.06524
30295,2,2,-0.17981,-0.03303,1.53818,-1.82179,0.47347,0.70218,-0.71376,-0.06146,0.73601,1.90896,0.50260,0.06524
30314,2,2,-0.31167,-0.34375,1.53818,-1.66066,0.47347,0.41959,0.86162,0.85680,-0.09617,1.00386,0.50260,0.06524
40064,1,1,-0.51359,-0.56024,0.61634,0.11185,1.02008,0.33885,0.64987,1.31593,0.45861,-0.50464,0.50260,0.06524
40083,1,2,0.00517,-0.00141,-1.22735,0.59527,-0.07313,-0.26670,0.43754,1.31593,-0.37356,-1.10804,0.50260,0.06524
40173,1,1,0.22685,-0.14952,0.61634,-0.37156,0.47347,0.01589,0.75119,-0.97973,,1.90896,0.50260,0.06524
10054,1,2,-0.30161,-0.23073,-1.22735,1.72323,-0.61974,-0.26670,-1.92767,1.77506,-1.76051,-0.50464,0.11191,1.24878
10122,1,2,-0.22672,-0.25225,0.61634,-0.85497,1.56668,0.25811,0.86162,0.39767,1.56818,0.70216,0.11191,1.24878
10134,1,1,0.48543,0.27359,-0.30551,0.11185,-2.25955,-0.42818,0.86162,-0.52059,1.29079,-0.80634,0.11191,1.24878
10141,1,2,-0.24884,-0.24744,0.61634,-0.53269,1.02008,-0.06485,-1.22266,1.31593,0.18122,0.09876,0.11191,1.24878
20149,2,1,-0.16666,-0.23503,-1.22735,0.91754,-0.07313,-0.54929,-0.01501,0.39767,0.73601,1.18488,0.11191,1.24878
20626,2,1,-0.13737,-0.06440,-1.22735,1.56209,-0.07313,-0.83188,-1.81524,1.77506,-0.09617,0.23801,0.11191,1.24878
30108,2,2,-0.54523,-0.48692,-0.30551,0.11185,-0.07313,-0.14559,0.86162,-0.52059,-0.09617,0.09876,0.11191,1.24878
30178,2,2,1.00815,1.93275,-0.30551,-0.21042,-0.07313,0.09663,0.72472,0.39767,-1.76051,0.09876,0.11191,1.24878
30256,2,2,0.25986,0.39067,-0.30551,0.75640,-0.07313,-0.58966,0.86162,0.39767,-1.48312,-1.71144,0.11191,1.24878
14947,2,2,1.54369,1.17636,0.61634,0.59527,-1.16634,-0.22633,-1.22266,-0.97973,-1.76051,-0.74600,-1.22635,-1.51271
8566,1,1,0.08684,0.11622,1.53818,0.43413,-1.71295,-0.26670,-1.22266,-0.97973,0.45861,1.00386,-0.76084,-1.51962
9346,1,1,-0.33031,-0.24574,1.53818,-0.37156,-0.61974,-0.10522,0.80812,-0.97973,-1.76051,0.70216,-0.76084,-1.51962
20007,2,1,-0.22774,-0.19465,0.61634,-0.53269,-1.71295,0.54070,0.43128,-0.52059,1.01340,1.30556,-0.76084,-1.51962
20341,1,1,-0.24097,0.32877,0.61634,0.27299,-1.71295,-0.22633,-1.22266,-0.97973,-0.92834,-0.98736,-0.76084,-1.51962
20644,1,1,-0.01316,-0.18581,1.53818,0.27299,-1.71295,-0.38781,-1.22266,-0.97973,1.56818,-1.22872,-0.76084,-1.51962
23014,2,1,-0.30863,-0.22893,-0.30551,0.75640,-0.07313,-0.30707,0.76343,-0.97973,0.73601,-1.71144,-0.76084,-1.51962
23059,2,1,-0.28312,-0.22745,-1.22735,0.11185,-1.16634,0.09663,-1.92767,-0.97973,0.45861,0.70216,-0.76084,-1.51962
3898,1,2,-0.57910,-0.50009,-0.30551,0.11185,-0.07313,-0.10522,0.60091,0.85680,-2.03790,-0.98736,-0.91324,-0.60791
4210,1,1,-0.03211,-0.17523,-0.30551,-0.37156,1.02008,-0.22633,0.86162,0.39767,-0.65095,-0.15984,-0.91324,-0.60791
7477,1,1,-0.24996,-0.28871,-1.22735,0.75640,-0.07313,-0.14559,0.86162,-0.52059,-0.92834,-0.98736,-0.91324,-0.60791
8989,2,1,-0.30169,-0.00766,1.53818,-1.17724,-0.07313,0.37922,0.37578,-0.97973,-0.09617,-0.26328,-0.91324,-0.60791
9046,1,1,-0.34504,-0.33220,-0.30551,-0.53269,-0.07313,0.17737,-0.42344,0.39767,0.45861,-1.71144,-0.91324,-0.60791
10633,2,1,-0.33792,-0.31999,-1.22735,1.07868,-1.16634,-0.54929,0.86162,-0.52059,-0.65095,-0.98736,-0.91324,-0.60791
14917,2,2,2.00353,1.79343,-1.22735,1.72323,-2.80616,-0.50892,-1.22266,-0.97973,-0.37356,-0.20294,-0.91324,-0.60791
20046,2,2,0.10638,0.37778,0.61634,-0.85497,-1.16634,0.13700,0.78905,-0.97973,1.01340,1.90896,-0.91324,-0.60791
20100,2,1,-0.40714,-0.38128,0.61634,-1.49952,-1.71295,0.45996,0.81011,-0.06146,0.18122,1.00386,-0.91324,-0.60791
20103,2,1,-0.22199,-0.26879,0.61634,-1.17724,0.47347,0.33885,0.86162,-0.52059,0.73601,0.59245,-0.91324,-0.60791
20127,2,1,-0.66623,-0.42790,0.61634,-1.17724,-0.07313,-0.06485,-1.92767,-0.97973,0.45861,1.00386,-0.91324,-0.60791
30110,2,2,0.10347,0.25611,-1.22735,1.56209,0.47347,-0.63003,0.71960,-0.06146,-1.48312,0.09876,-0.91324,-0.60791
30117,2,2,-0.13733,-0.12194,-1.22735,1.56209,-0.07313,-0.87225,0.41249,-0.06146,-0.92834,-0.98736,-0.91324,-0.60791
30190,2,2,-0.34009,-0.33361,-1.22735,0.11185,-0.07313,0.13700,0.78905,0.39767,-0.37356,-1.71144,-0.91324,-0.60791
30249,2,2,0.31639,0.02110,-1.22735,-1.01611,-1.16634,0.17737,0.86162,0.85680,0.45861,-1.38231,-0.91324,-0.60791
40055,2,2,-0.20674,-0.18947,-1.22735,0.59527,-0.07313,-0.54929,0.63791,-0.52059,0.45861,-1.71144,-0.91324,-0.60791
401752,1,1,-0.63708,-0.47895,,-0.04928,,0.01589,,-0.97973,,-0.50464,-0.91324,-0.60791
9181,2,1,0.40041,0.32654,-1.22735,-0.85497,0.47347,0.09663,0.13982,-0.97973,-0.65095,-0.50464,-2.22085,-1.51271
10021,1,2,-0.33424,-0.27402,0.61634,-0.53269,0.47347,0.09663,-1.22266,-0.52059,-0.65095,-0.26328,0.45722,-1.19539
10142,1,1,-0.45863,-0.42704,1.53818,-1.17724,0.47347,0.66181,0.86162,0.85680,1.56818,1.18488,0.45722,-1.19539
11866,1,1,1.20367,2.71744,0.61634,-1.49952,0.47347,0.01589,0.86162,-0.97973,-1.20573,-0.80634,0.45722,-1.19539
20080,2,1,0.33534,0.00452,1.53818,-1.17724,-0.61974,0.86366,-1.22266,-0.52059,1.01340,0.09876,0.45722,-1.19539
21994,1,1,-0.21373,0.07819,-0.30551,1.72323,0.47347,-1.07410,0.86162,1.31593,-1.48312,-1.71144,0.45722,-1.19539
30069,2,2,-0.61964,-0.50992,0.61634,-0.21042,-2.80616,0.13700,0.79787,0.85680,-0.92834,0.70216,0.45722,-1.19539
30229,2,2,-0.53026,-0.47820,-1.22735,-1.17724,-1.16634,-0.79151,-1.92681,-0.97973,-0.09617,-1.71144,0.45722,-1.19539
100872,1,2,-0.30945,-0.32894,-0.30551,-0.21042,-0.07313,0.09663,0.86162,0.85680,1.29079,-1.71144,-1.75768,-0.85885
22123,2,1,-0.29080,-0.13892,-1.22735,0.59527,0.47347,-0.30707,0.86162,1.31593,0.18122,1.90896,-1.75768,-0.85885
11710,1,1,0.07113,0.68901,-0.30551,1.72323,-1.71295,-1.31631,0.86162,-0.06146,-1.20573,0.09876,-1.46519,-1.14839
14878,2,1,0.21540,0.27088,-1.22735,-0.21042,-0.61974,0.13700,0.82121,-0.97973,1.01340,-1.47008,-1.46519,-1.14839
40163,1,2,0.06483,0.16489,0.61634,-1.33838,-0.61974,0.33885,-1.92767,-0.97973,0.45861,-1.25889,-1.46519,-1.14839
4138,1,1,-0.04084,-0.24304,0.61634,-0.21042,0.47347,0.05626,0.86162,-0.97973,0.45861,0.09876,0.50386,0.49015
10210,2,2,-0.48044,-0.43502,-0.30551,-0.53269,-0.07313,0.41959,0.86162,0.39767,-1.20573,-0.26328,0.50386,0.49015
13855,1,1,-0.50721,-0.20227,0.61634,-1.01611,0.47347,0.17737,0.62880,-0.97973,0.73601,0.26333,0.50386,0.49015
20002,2,1,-0.38758,-0.26896,0.61634,0.11185,0.47347,-0.18596,0.82121,-0.97973,-0.37356,1.60726,0.50386,0.49015
20110,2,1,-0.41823,-0.40938,-1.22735,0.43413,-0.07313,-0.30707,-0.15761,-0.52059,,1.90896,0.50386,0.49015
20156,2,1,-0.48734,-0.39069,0.61634,-0.21042,1.02008,0.70218,-1.22266,0.85680,-0.65095,1.60726,0.50386,0.49015
20455,2,1,-0.41821,-0.35974,0.61634,-1.17724,2.11329,0.37922,0.86162,-0.97973,1.29079,1.30556,0.50386,0.49015
21559,2,1,0.02673,0.20786,-0.30551,-0.21042,0.47347,-0.10522,,-0.97973,0.18122,-0.31898,0.50386,0.49015
21598,2,1,0.18871,0.05763,-0.30551,-0.37156,-0.07313,-0.18596,-1.22266,-0.06146,0.18122,0.55131,0.50386,0.49015
30066,2,2,-0.43305,-0.31760,-0.30551,-0.21042,1.02008,0.01589,-1.22266,0.39767,1.01340,1.00386,0.50386,0.49015
30251,2,2,-0.03130,-0.11028,-1.22735,-1.98293,-0.61974,0.66181,0.48792,-0.97973,-1.20573,-0.50464,0.50386,0.49015
30286,2,2,-0.38197,-0.40277,-0.30551,0.59527,0.47347,-0.22633,-1.03851,0.85680,0.18122,1.00386,0.50386,0.49015
40157,1,1,-0.60253,-0.54769,0.61634,1.23982,0.47347,-0.10522,-1.22266,-0.52059,-0.92834,-0.98736,0.50386,0.49015
40189,1,2,0.94791,0.90085,-1.22735,0.75640,0.47347,-0.99336,0.85792,-0.97973,1.01340,-0.50464,0.50386,0.49015
40194,1,1,-0.08080,-0.00169,-1.22735,-0.85497,-1.16634,0.54070,-0.11036,-0.97973,0.73601,0.70216,0.50386,0.49015
5344,1,2,-0.04920,-0.04345,0.61634,1.23982,0.47347,-0.14559,0.86162,1.31593,-0.92834,0.46080,-0.77248,-1.08889
8794,2,1,0.70276,0.63676,0.61634,0.11185,-0.61974,-0.02448,0.86162,-0.52059,-2.31529,0.09876,-0.77248,-1.08889
20065,2,1,-0.28905,-0.27442,-1.22735,2.20664,0.47347,-1.07410,0.35728,-0.52059,1.56818,-0.80634,-0.77248,-1.08889
30207,2,2,0.23621,0.63951,0.61634,-1.01611,0.47347,0.05626,0.86162,-0.97973,-0.92834,-1.71144,-0.77248,-1.08889
4390,2,2,-0.55588,-0.44875,-0.30551,-0.37156,-0.61974,0.01589,0.86162,-0.06146,-0.65095,1.00386,-1.59050,-1.50630
12304,1,1,-0.31011,-0.25907,-0.30551,0.11185,-0.07313,0.05626,-0.05230,-0.52059,0.73601,0.70216,-1.59050,-1.50630
30224,2,2,-0.04809,-0.14948,-0.30551,1.88437,-0.07313,-0.71077,0.48792,-0.97973,-1.20573,-0.50464,-1.59050,-1.50630
30238,2,2,-0.34527,-0.34865,-0.30551,-0.69383,0.47347,0.25811,-1.72957,0.85680,0.73601,0.09876,-1.59050,-1.50630
6766,1,1,-0.18070,-0.25385,0.61634,0.27299,1.02008,-0.02448,-1.90604,-0.06146,-0.09617,1.39176,0.07789,-0.19830
9010,2,1,-0.07199,0.02596,-0.30551,1.23982,-0.61974,-0.38781,-1.22266,0.85680,-1.48312,-1.19424,0.07789,-0.19830
10012,1,2,-0.12697,-0.16805,-0.30551,-0.37156,-0.07313,0.01589,0.52577,-0.97973,0.45861,0.09876,0.07789,-0.19830
10031,2,2,0.05667,-0.09735,1.53818,-1.17724,-0.07313,0.86366,-1.22266,-0.52059,-0.09617,0.09876,0.07789,-0.19830
100362,1,2,-0.13379,-0.16365,-0.30551,-0.69383,-0.07313,0.33885,,1.77506,,-0.80634,0.07789,-0.19830
10228,1,1,-0.08895,0.02515,-0.30551,-0.04928,-0.61974,-0.34744,-1.92767,-0.97973,-0.65095,-1.71144,0.07789,-0.19830
10345,2,1,-0.50125,-0.37167,-1.22735,2.69005,-0.07313,-1.15483,0.86162,-0.97973,-0.09617,0.09876,0.07789,-0.19830
13582,1,1,-0.52928,-0.43788,0.61634,-0.85497,0.47347,0.33885,-1.92767,0.85680,0.18122,1.90896,0.07789,-0.19830
20118,2,1,-0.12252,0.00952,0.61634,-1.49952,-1.16634,0.70218,-1.22266,-0.97973,0.73601,1.42624,0.07789,-0.19830
20431,2,1,-0.23434,-0.25702,0.61634,-0.85497,-1.16634,0.13700,0.13982,0.39767,-0.09617,-0.35379,0.07789,-0.19830
23176,2,1,-0.06079,0.00191,0.61634,0.59527,-0.07313,0.17737,0.86162,1.77506,,-0.50464,0.07789,-0.19830
23653,1,1,0.00098,-0.09283,0.61634,0.11185,0.47347,-0.10522,0.86162,-0.97973,-0.09617,0.55131,0.07789,-0.19830
30064,2,2,-0.39707,-0.43296,0.61634,-0.04928,-0.07313,0.37922,0.77083,-0.97973,0.73601,-1.71144,0.07789,-0.19830
30261,2,2,-0.55024,-0.46692,1.53818,-0.21042,1.02008,0.37922,-1.22266,3.15246,0.73601,1.00386,0.07789,-0.19830
30303,2,2,-0.38120,-0.36859,-1.22735,0.43413,1.02008,-0.34744,-1.22266,-0.97973,-1.20573,-0.15984,0.07789,-0.19830
8773,2,1,0.83974,1.18942,-0.30551,1.23982,-0.07313,-0.38781,0.56334,-0.97973,0.73601,0.70216,0.44463,1.09031
10019,1,2,-0.43158,-0.40374,0.61634,0.43413,-0.61974,-0.14559,-0.20428,-0.97973,-0.09617,-0.26328,0.44463,1.09031
10170,1,1,-0.12589,-0.12356,1.53818,-1.17724,1.02008,0.54070,0.57074,-0.52059,-0.37356,1.90896,0.44463,1.09031
20004,2,1,-0.63839,-0.49236,-0.30551,-1.49952,0.47347,0.29848,0.86162,-0.52059,0.73601,0.09876,0.44463,1.09031
23146,2,1,0.55929,0.20413,-1.22735,2.69005,-0.07313,-1.23557,0.86162,-0.97973,-0.37356,-0.98736,0.44463,1.09031
30123,2,2,-0.65415,-0.49888,-1.22735,2.20664,1.56668,-1.07410,0.86162,2.23419,0.45861,-0.10237,0.44463,1.09031
30152,2,2,-0.38850,-0.31125,0.61634,0.27299,-0.07313,-0.02448,-1.22266,0.39767,0.45861,0.09876,0.44463,1.09031
40187,1,1,-0.57823,-0.43291,0.61634,-0.04928,-2.80616,0.41959,0.86162,1.31593,-0.09617,1.42624,0.44463,1.09031
3829,2,2,-0.11143,-0.29051,-1.22735,0.27299,-1.71295,-0.22633,-1.92767,-0.97973,0.18122,-0.98736,0.35592,0.87614
5134,1,1,-0.26801,-0.35674,-1.22735,1.23982,1.02008,-0.10522,0.86162,-0.06146,-0.65095,-1.47008,0.35592,0.87614
5830,1,2,-0.30078,-0.29623,-0.30551,-0.21042,0.47347,-0.18596,0.41249,-0.06146,-0.92834,-0.59747,0.35592,0.87614
10034,1,1,-0.74559,-0.60651,-0.30551,-0.21042,1.02008,0.45996,0.86162,-0.52059,,0.70216,0.35592,0.87614
10363,1,1,1.51874,2.14677,-1.22735,-0.21042,-0.07313,-0.02448,0.55082,-0.06146,1.56818,-0.50464,0.35592,0.87614
11677,2,1,0.13077,-0.11260,-1.22735,0.59527,1.02008,-0.34744,-0.24185,0.39767,-1.76051,0.70216,0.35592,0.87614
11854,1,1,2.44951,1.76968,-1.22735,-0.69383,-0.61974,-0.14559,0.52577,-0.97973,2.12296,-0.26328,0.35592,0.87614
30198,2,2,-0.07325,-0.01856,0.61634,-0.53269,-0.07313,0.45996,0.82690,-0.97973,-0.37356,-1.71144,0.35592,0.87614
30257,2,2,-0.35385,-0.30626,-1.22735,1.72323,0.47347,-0.58966,-1.22266,-0.97973,-0.92834,0.09876,0.35592,0.87614
30272,2,2,0.56550,0.51105,-0.30551,1.40095,0.47347,-0.14559,0.86162,-0.52059,-1.20573,1.18488,0.35592,0.87614
30289,2,2,-0.24810,-0.18281,1.53818,-0.21042,1.02008,0.13700,0.40025,0.85680,1.29079,0.09876,0.35592,0.87614
30320,2,2,-0.15953,-0.16577,0.61634,0.75640,-0.07313,-0.34744,-1.92283,-0.97973,0.45861,1.00386,0.35592,0.87614
40098,1,2,-0.58282,-0.45684,-0.30551,-0.04928,0.47347,-0.42818,-1.92767,1.31593,-0.09617,-0.50464,0.35592,0.87614
40166,1,1,-0.55823,-0.40902,-1.22735,0.91754,0.47347,-0.46855,-1.22266,2.23419,-0.65095,-1.71144,0.35592,0.87614
5281,1,1,-0.39115,-0.27098,-1.22735,-0.04928,-0.61974,-0.22633,0.86162,-0.06146,-0.37356,0.09876,-0.80711,-1.00218
10188,1,2,-0.10389,-0.18548,-1.22735,0.43413,1.02008,-0.22633,0.86162,1.77506,0.73601,0.70216,-0.80711,-1.00218
30163,2,2,-0.62557,-0.47571,0.61634,-0.85497,1.02008,0.37922,-0.28597,0.39767,1.29079,1.00386,-0.80711,-1.00218
30234,2,2,-0.56861,-0.41616,-1.22735,0.91754,-0.07313,-0.58966,0.86162,-0.97973,-0.37356,-0.50464,-0.80711,-1.00218
302300,2,2,-0.25605,-0.13335,0.61634,0.75640,0.47347,-0.06485,-1.22266,-0.97973,,1.90896,-0.80711,-1.00218
3688,1,1,-0.37610,-0.35983,-1.22735,1.72323,-1.71295,-0.99336,0.41249,0.39767,0.73601,-0.74600,-1.13873,-0.81305
5641,1,1,0.20024,0.05494,-1.22735,0.75640,-0.07313,-0.30707,-1.22266,-0.97973,-0.92834,-0.39493,-1.13873,-0.81305
10612,1,1,-0.36383,-0.25474,0.61634,-1.17724,0.47347,0.45996,-0.22335,-0.06146,-0.37356,1.18488,-1.13873,-0.81305
11767,1,1,-0.18194,-0.24762,-1.22735,1.88437,0.47347,-0.58966,-1.22266,1.31593,-0.37356,-0.80634,-1.13873,-0.81305
20212,2,1,-0.23152,-0.10082,0.61634,0.11185,-0.07313,-0.10522,-1.22266,0.85680,-0.09617,-0.50464,-1.13873,-0.81305
30132,2,2,-0.39916,-0.36329,-1.22735,0.59527,-0.61974,-0.26670,0.86162,-0.97973,0.18122,-1.30917,-1.13873,-0.81305
40089,1,1,-0.31463,-0.40926,-1.22735,0.59527,0.47347,-0.42818,-0.16472,-0.97973,-0.37356,-0.26328,-1.13873,-0.81305
8935,2,1,0.02969,-0.04395,0.61634,-0.69383,-0.07313,0.17737,0.61571,1.31593,0.45861,1.00386,-0.72088,-0.59357
23125,2,1,-0.25587,-0.19216,0.61634,-1.17724,-0.07313,0.41959,0.58213,-0.06146,1.29079,1.90896,-0.72088,-0.59357
300852,2,2,-0.08807,-0.12299,1.53818,-1.17724,0.47347,0.50033,,1.31593,-1.48312,0.09876,-0.72088,-0.59357
30090,2,2,0.37873,0.31507,1.53818,-0.69383,1.02008,0.50033,-0.16472,0.39767,1.56818,-0.26328,-0.72088,-0.59357
40168,1,1,-0.10346,-0.11205,1.53818,-1.33838,1.02008,0.70218,-1.92767,0.85680,-0.37356,1.00386,-0.72088,-0.59357
10076,1,2,-0.57779,-0.44133,1.53818,0.11185,0.47347,-0.02448,0.18166,-0.97973,-0.09617,1.90896,-2.33186,-1.27901
10270,2,1,-0.15548,-0.12292,-1.22735,2.69005,0.47347,-1.11447,0.86162,-0.52059,1.01340,-1.71144,-2.33186,-1.27901
13636,2,1,0.11778,-0.13722,-0.30551,-0.21042,-0.07313,-0.18596,0.86162,0.39767,-0.65095,-0.50464,-2.33186,-1.27901
8986,1,1,-0.31671,-0.31247,-1.22735,1.56209,-0.07313,-0.38781,-0.14337,-0.97973,-0.92834,-0.98736,-0.29668,-1.37109
9256,2,1,-0.56644,-0.13348,-1.22735,1.72323,-1.16634,-1.07410,-1.22266,-0.97973,-0.09617,-0.98736,-0.29668,-1.37109
410149,1,2,-0.32588,-0.23180,-1.22735,0.43413,-2.80616,0.05626,-1.81866,-0.06146,-2.03790,-0.35379,-0.29668,-1.37109
23671,1,1,0.17379,0.32174,-1.22735,0.11185,-1.16634,-0.22633,-1.80926,-0.06146,-1.48312,-0.50464,-0.88760,-1.21639
10741,1,1,0.95910,0.50578,-1.22735,0.91754,-1.71295,0.01589,0.86162,0.85680,-1.20573,-0.98736,-1.35442,-0.96341
30055,2,2,0.40935,0.45460,-1.22735,-0.37156,-1.71295,0.13700,0.05245,0.85680,0.45861,0.09876,-1.35442,-0.96341
30291,2,2,-0.54371,-0.40454,-0.30551,0.75640,1.02008,-0.46855,0.32113,-0.52059,0.18122,0.70216,-1.35442,-0.96341
30317,2,2,0.67984,0.53589,0.61634,-1.66066,0.47347,0.66181,0.84796,3.15246,-0.37356,0.09876,-1.35442,-0.96341
6631,1,2,-0.46277,-0.30214,1.53818,-0.69383,-1.16634,0.58107,0.86162,-0.52059,-0.37356,-1.71144,-0.67546,-1.35215
7378,1,2,0.69008,0.72401,-1.22735,1.88437,-0.07313,-0.71077,-1.22266,1.31593,-0.92834,0.70216,-0.67546,-1.35215
30119,2,2,-0.11943,-0.18354,-1.22735,-1.66066,-0.07313,0.54070,-0.89136,-0.97973,-1.48312,-1.71144,-0.67546,-1.35215
110075,1,1,-0.59686,-0.55306,0.61634,0.43413,-1.71295,-0.22633,0.86162,0.39767,-1.48312,0.09876,-0.67546,-1.35215
6760,1,2,-0.13123,-0.12424,-1.22735,-0.53269,-0.07313,-0.14559,0.86162,-0.97973,-0.09617,0.70216,-1.31525,-0.20920
